Week,Airports,Class,Passengers
6451,SYD-OOL,First,168
6458,SYD-OOL,First,211
6472,SYD-OOL,First,285
6479,SYD-OOL,First,229
6486,SYD-OOL,First,193
6493,SYD-OOL,First,229
6500,SYD-OOL,First,240
6507,SYD-OOL,First,209
6514,SYD-OOL,First,161
6521,SYD-OOL,First,181
6528,SYD-OOL,First,209
6535,SYD-OOL,First,199
6542,SYD-OOL,First,207
6549,SYD-OOL,First,195
6556,SYD-OOL,First,221
6563,SYD-OOL,First,242
6570,SYD-OOL,First,373
6577,SYD-OOL,First,361
6584,SYD-OOL,First,220
6591,SYD-OOL,First,216
6598,SYD-OOL,First,188
6605,SYD-OOL,First,219
6612,SYD-OOL,First,183
6619,SYD-OOL,First,165
6626,SYD-OOL,First,214
6633,SYD-OOL,First,176
6640,SYD-OOL,First,171
6647,SYD-OOL,First,183
6654,SYD-OOL,First,292
6661,SYD-OOL,First,241
6668,SYD-OOL,First,154
6675,SYD-OOL,First,218
6682,SYD-OOL,First,150
6689,SYD-OOL,First,245
6696,SYD-OOL,First,143
6703,SYD-OOL,First,155
6710,SYD-OOL,First,171
6717,SYD-OOL,First,177
6724,SYD-OOL,First,208
6731,SYD-OOL,First,225
6738,SYD-OOL,First,172
6745,SYD-OOL,First,185
6752,SYD-OOL,First,233
6759,SYD-OOL,First,245
6766,SYD-OOL,First,227
6773,SYD-OOL,First,271
6780,SYD-OOL,First,196
6787,SYD-OOL,First,240
6794,SYD-OOL,First,168
6801,SYD-OOL,First,221
6808,SYD-OOL,First,210
6815,SYD-OOL,First,200
6822,SYD-OOL,First,224
6829,SYD-OOL,First,217
6836,SYD-OOL,First,202
6843,SYD-OOL,First,171
6850,SYD-OOL,First,205
6857,SYD-OOL,First,182
6864,SYD-OOL,First,198
6871,SYD-OOL,First,204
6878,SYD-OOL,First,300
6885,SYD-OOL,First,235
6892,SYD-OOL,First,326
6899,SYD-OOL,First,262
6906,SYD-OOL,First,313
6913,SYD-OOL,First,201
6920,SYD-OOL,First,202
6927,SYD-OOL,First,219
6934,SYD-OOL,First,316
6941,SYD-OOL,First,302
6948,SYD-OOL,First,334
6955,SYD-OOL,First,254
6962,SYD-OOL,First,174
6969,SYD-OOL,First,196
6976,SYD-OOL,First,246
6983,SYD-OOL,First,193
6990,SYD-OOL,First,203
6997,SYD-OOL,First,197
7004,SYD-OOL,First,193
7011,SYD-OOL,First,239
7018,SYD-OOL,First,211
7025,SYD-OOL,First,206
7032,SYD-OOL,First,231
7039,SYD-OOL,First,191
7046,SYD-OOL,First,254
7053,SYD-OOL,First,291
7060,SYD-OOL,First,197
7067,SYD-OOL,First,223
7074,SYD-OOL,First,182
7081,SYD-OOL,First,187
7088,SYD-OOL,First,233
7095,SYD-OOL,First,274
7102,SYD-OOL,First,199
7109,SYD-OOL,First,199
7116,SYD-OOL,First,233
7123,SYD-OOL,First,186
7130,SYD-OOL,First,170
7137,SYD-OOL,First,155
7144,SYD-OOL,First,146
7151,SYD-OOL,First,146
7158,SYD-OOL,First,131
7165,SYD-OOL,First,58
7172,SYD-OOL,First,0
7179,SYD-OOL,First,0
7186,SYD-OOL,First,0
7193,SYD-OOL,First,0
7200,SYD-OOL,First,0
7207,SYD-OOL,First,0
7214,SYD-OOL,First,0
7221,SYD-OOL,First,0
7228,SYD-OOL,First,0
7235,SYD-OOL,First,18
7242,SYD-OOL,First,0
7249,SYD-OOL,First,4
7256,SYD-OOL,First,41
7263,SYD-OOL,First,10
7270,SYD-OOL,First,31
7277,SYD-OOL,First,36
7284,SYD-OOL,First,36
7291,SYD-OOL,First,59
7298,SYD-OOL,First,24
7305,SYD-OOL,First,40
7312,SYD-OOL,First,50
7319,SYD-OOL,First,103
7326,SYD-OOL,First,113
7333,SYD-OOL,First,109
7340,SYD-OOL,First,98
7347,SYD-OOL,First,98
7354,SYD-OOL,First,131
7361,SYD-OOL,First,107
7368,SYD-OOL,First,126
7375,SYD-OOL,First,95
7382,SYD-OOL,First,111
7389,SYD-OOL,First,150
7396,SYD-OOL,First,176
7403,SYD-OOL,First,248
7410,SYD-OOL,First,148
7417,SYD-OOL,First,182
7424,SYD-OOL,First,185
7431,SYD-OOL,First,159
7438,SYD-OOL,First,130
7445,SYD-OOL,First,101
7452,SYD-OOL,First,196
7459,SYD-OOL,First,175
7466,SYD-OOL,First,130
7473,SYD-OOL,First,132
7480,SYD-OOL,First,98
7487,SYD-OOL,First,154
7494,SYD-OOL,First,172
7501,SYD-OOL,First,109
7508,SYD-OOL,First,107
7515,SYD-OOL,First,89
7522,SYD-OOL,First,111
7529,SYD-OOL,First,88
7536,SYD-OOL,First,97
7543,SYD-OOL,First,102
7550,SYD-OOL,First,100
7557,SYD-OOL,First,121
7564,SYD-OOL,First,145
7571,SYD-OOL,First,164
7578,SYD-OOL,First,149
7585,SYD-OOL,First,126
7592,SYD-OOL,First,159
7599,SYD-OOL,First,113
7606,SYD-OOL,First,161
7613,SYD-OOL,First,140
7620,SYD-OOL,First,148
7627,SYD-OOL,First,159
7634,SYD-OOL,First,69
7641,SYD-OOL,First,64
7648,SYD-OOL,First,114
7655,SYD-OOL,First,132
7662,SYD-OOL,First,111
7669,SYD-OOL,First,143
7676,SYD-OOL,First,152
7683,SYD-OOL,First,100
7690,SYD-OOL,First,86
7697,SYD-OOL,First,96
7704,SYD-OOL,First,117
7711,SYD-OOL,First,129
7718,SYD-OOL,First,143
7725,SYD-OOL,First,70
7732,SYD-OOL,First,133
7739,SYD-OOL,First,138
7746,SYD-OOL,First,105
7753,SYD-OOL,First,65
7760,SYD-OOL,First,99
7767,SYD-OOL,First,76
7774,SYD-OOL,First,101
7781,SYD-OOL,First,104
7788,SYD-OOL,First,69
7795,SYD-OOL,First,74
7802,SYD-OOL,First,83
7809,SYD-OOL,First,80
7816,SYD-OOL,First,121
7823,SYD-OOL,First,87
7830,SYD-OOL,First,76
7837,SYD-OOL,First,69
7844,SYD-OOL,First,74
7851,SYD-OOL,First,76
7858,SYD-OOL,First,80
7865,SYD-OOL,First,62
7872,SYD-OOL,First,71
7879,SYD-OOL,First,62
7886,SYD-OOL,First,72
7893,SYD-OOL,First,43
7900,SYD-OOL,First,72
7907,SYD-OOL,First,71
7914,SYD-OOL,First,54
7921,SYD-OOL,First,97
7928,SYD-OOL,First,73
7935,SYD-OOL,First,117
7942,SYD-OOL,First,75
7949,SYD-OOL,First,83
7956,SYD-OOL,First,66
7963,SYD-OOL,First,108
7970,SYD-OOL,First,124
7977,SYD-OOL,First,102
7984,SYD-OOL,First,92
7991,SYD-OOL,First,79
7998,SYD-OOL,First,68
8005,SYD-OOL,First,109
8012,SYD-OOL,First,49
8019,SYD-OOL,First,88
8026,SYD-OOL,First,95
8033,SYD-OOL,First,110
8040,SYD-OOL,First,101
8047,SYD-OOL,First,61
8054,SYD-OOL,First,65
8061,SYD-OOL,First,195
8068,SYD-OOL,First,206
8075,SYD-OOL,First,156
8082,SYD-OOL,First,170
8089,SYD-OOL,First,244
8096,SYD-OOL,First,268
8103,SYD-OOL,First,294
8110,SYD-OOL,First,270
8117,SYD-OOL,First,178
8124,SYD-OOL,First,247
8131,SYD-OOL,First,234
8138,SYD-OOL,First,232
8145,SYD-OOL,First,193
8152,SYD-OOL,First,190
8159,SYD-OOL,First,295
8166,SYD-OOL,First,286
8173,SYD-OOL,First,210
8180,SYD-OOL,First,207
8187,SYD-OOL,First,170
8194,SYD-OOL,First,148
8201,SYD-OOL,First,140
8208,SYD-OOL,First,125
8215,SYD-OOL,First,169
8222,SYD-OOL,First,188
8229,SYD-OOL,First,157
8236,SYD-OOL,First,108
8243,SYD-OOL,First,147
8250,SYD-OOL,First,158
8257,SYD-OOL,First,120
8264,SYD-OOL,First,146
8271,SYD-OOL,First,142
8278,SYD-OOL,First,144
8285,SYD-OOL,First,141
8292,SYD-OOL,First,156
8299,SYD-OOL,First,197
8306,SYD-OOL,First,186
8313,SYD-OOL,First,150
8320,SYD-OOL,First,119
8327,SYD-OOL,First,156
8334,SYD-OOL,First,198
8341,SYD-OOL,First,169
8348,SYD-OOL,First,210
8355,SYD-OOL,First,168
7130,SYD-PER,Business,240
7137,SYD-PER,Business,371
7144,SYD-PER,Business,324
7151,SYD-PER,Business,430
7158,SYD-PER,Business,287
7165,SYD-PER,Business,180
7172,SYD-PER,Business,0
7179,SYD-PER,Business,0
7186,SYD-PER,Business,0
7193,SYD-PER,Business,0
7200,SYD-PER,Business,0
7207,SYD-PER,Business,0
7214,SYD-PER,Business,0
7221,SYD-PER,Business,0
7228,SYD-PER,Business,0
7235,SYD-PER,Business,0
7242,SYD-PER,Business,0
7249,SYD-PER,Business,0
7256,SYD-PER,Business,0
7263,SYD-PER,Business,0
7270,SYD-PER,Business,0
7277,SYD-PER,Business,0
7284,SYD-PER,Business,0
7291,SYD-PER,Business,0
7298,SYD-PER,Business,0
7312,SYD-PER,Business,67
7319,SYD-PER,Business,272
7326,SYD-PER,Business,249
7333,SYD-PER,Business,324
7340,SYD-PER,Business,438
7347,SYD-PER,Business,505
7354,SYD-PER,Business,455
7361,SYD-PER,Business,517
7368,SYD-PER,Business,477
7375,SYD-PER,Business,469
7382,SYD-PER,Business,435
7389,SYD-PER,Business,401
7396,SYD-PER,Business,333
7403,SYD-PER,Business,224
7410,SYD-PER,Business,245
7417,SYD-PER,Business,394
7424,SYD-PER,Business,347
7431,SYD-PER,Business,340
7438,SYD-PER,Business,336
7445,SYD-PER,Business,353
7452,SYD-PER,Business,310
7459,SYD-PER,Business,233
7466,SYD-PER,Business,371
7473,SYD-PER,Business,272
7480,SYD-PER,Business,327
7487,SYD-PER,Business,260
7494,SYD-PER,Business,302
7501,SYD-PER,Business,365
7508,SYD-PER,Business,306
7515,SYD-PER,Business,349
7522,SYD-PER,Business,326
7529,SYD-PER,Business,356
7536,SYD-PER,Business,318
7543,SYD-PER,Business,310
7550,SYD-PER,Business,341
7557,SYD-PER,Business,327
7564,SYD-PER,Business,274
7571,SYD-PER,Business,305
7578,SYD-PER,Business,402
7585,SYD-PER,Business,461
7592,SYD-PER,Business,405
7599,SYD-PER,Business,379
7606,SYD-PER,Business,364
7613,SYD-PER,Business,414
7620,SYD-PER,Business,464
7627,SYD-PER,Business,397
7634,SYD-PER,Business,409
7641,SYD-PER,Business,334
7648,SYD-PER,Business,283
7655,SYD-PER,Business,75
7662,SYD-PER,Business,152
7669,SYD-PER,Business,172
7676,SYD-PER,Business,285
7683,SYD-PER,Business,127
7690,SYD-PER,Business,247
7697,SYD-PER,Business,309
7704,SYD-PER,Business,323
7711,SYD-PER,Business,283
7718,SYD-PER,Business,432
7725,SYD-PER,Business,328
7732,SYD-PER,Business,389
7739,SYD-PER,Business,470
7746,SYD-PER,Business,294
7753,SYD-PER,Business,319
7760,SYD-PER,Business,447
7767,SYD-PER,Business,472
7774,SYD-PER,Business,355
7781,SYD-PER,Business,542
7788,SYD-PER,Business,502
7795,SYD-PER,Business,413
7802,SYD-PER,Business,481
7809,SYD-PER,Business,432
7816,SYD-PER,Business,369
7823,SYD-PER,Business,415
7830,SYD-PER,Business,392
7837,SYD-PER,Business,498
7844,SYD-PER,Business,329
7851,SYD-PER,Business,311
7858,SYD-PER,Business,339
7865,SYD-PER,Business,380
7872,SYD-PER,Business,390
7879,SYD-PER,Business,366
7886,SYD-PER,Business,408
7893,SYD-PER,Business,373
7900,SYD-PER,Business,417
7907,SYD-PER,Business,291
7914,SYD-PER,Business,368
7921,SYD-PER,Business,355
7928,SYD-PER,Business,442
7935,SYD-PER,Business,313
7942,SYD-PER,Business,365
7949,SYD-PER,Business,399
7956,SYD-PER,Business,381
7963,SYD-PER,Business,450
7970,SYD-PER,Business,422
7977,SYD-PER,Business,367
7984,SYD-PER,Business,385
7991,SYD-PER,Business,404
7998,SYD-PER,Business,363
8005,SYD-PER,Business,440
8012,SYD-PER,Business,333
8019,SYD-PER,Business,97
8026,SYD-PER,Business,132
8033,SYD-PER,Business,191
8040,SYD-PER,Business,220
8047,SYD-PER,Business,286
8054,SYD-PER,Business,356
8061,SYD-PER,Business,395
8068,SYD-PER,Business,414
8075,SYD-PER,Business,441
8082,SYD-PER,Business,421
8089,SYD-PER,Business,411
8096,SYD-PER,Business,467
8103,SYD-PER,Business,372
8110,SYD-PER,Business,720
8117,SYD-PER,Business,1032
8124,SYD-PER,Business,1057
8131,SYD-PER,Business,868
8138,SYD-PER,Business,717
8145,SYD-PER,Business,1004
8152,SYD-PER,Business,921
8159,SYD-PER,Business,861
8166,SYD-PER,Business,878
8173,SYD-PER,Business,858
8180,SYD-PER,Business,660
8187,SYD-PER,Business,664
8194,SYD-PER,Business,918
8201,SYD-PER,Business,636
8208,SYD-PER,Business,559
8215,SYD-PER,Business,489
8222,SYD-PER,Business,490
8229,SYD-PER,Business,466
8236,SYD-PER,Business,519
8243,SYD-PER,Business,495
8250,SYD-PER,Business,501
8257,SYD-PER,Business,472
8264,SYD-PER,Business,445
8271,SYD-PER,Business,453
8278,SYD-PER,Business,420
8285,SYD-PER,Business,480
8292,SYD-PER,Business,453
8299,SYD-PER,Business,514
8306,SYD-PER,Business,473
8313,SYD-PER,Business,546
8320,SYD-PER,Business,566
8327,SYD-PER,Business,569
8334,SYD-PER,Business,455
8341,SYD-PER,Business,547
8348,SYD-PER,Business,613
8355,SYD-PER,Business,602
6381,SYD-PER,Economy,2364
6388,SYD-PER,Economy,1849
6395,SYD-PER,Economy,2020
6402,SYD-PER,Economy,1781
6409,SYD-PER,Economy,1763
6416,SYD-PER,Economy,1463
6423,SYD-PER,Economy,1793
6430,SYD-PER,Economy,1795
6437,SYD-PER,Economy,1993
6444,SYD-PER,Economy,1738
6451,SYD-PER,Economy,1823
6458,SYD-PER,Economy,1932
6465,SYD-PER,Economy,2253
6472,SYD-PER,Economy,2770
6479,SYD-PER,Economy,2332
6486,SYD-PER,Economy,2315
6493,SYD-PER,Economy,2217
6500,SYD-PER,Economy,1909
6507,SYD-PER,Economy,1889
6514,SYD-PER,Economy,1966
6521,SYD-PER,Economy,1701
6528,SYD-PER,Economy,1927
6535,SYD-PER,Economy,1867
6542,SYD-PER,Economy,2091
6549,SYD-PER,Economy,3273
6556,SYD-PER,Economy,3368
6563,SYD-PER,Economy,3167
6570,SYD-PER,Economy,4073
6577,SYD-PER,Economy,4254
6584,SYD-PER,Economy,3501
6591,SYD-PER,Economy,3201
6598,SYD-PER,Economy,2082
6605,SYD-PER,Economy,1935
6612,SYD-PER,Economy,2340
6619,SYD-PER,Economy,1942
6626,SYD-PER,Economy,1636
6633,SYD-PER,Economy,1864
6640,SYD-PER,Economy,2102
6647,SYD-PER,Economy,2730
6654,SYD-PER,Economy,2517
6661,SYD-PER,Economy,2247
6668,SYD-PER,Economy,2609
6675,SYD-PER,Economy,2517
6682,SYD-PER,Economy,2366
6689,SYD-PER,Economy,2637
6696,SYD-PER,Economy,2409
6703,SYD-PER,Economy,2132
6710,SYD-PER,Economy,2280
6717,SYD-PER,Economy,2127
6724,SYD-PER,Economy,1541
6731,SYD-PER,Economy,1694
6738,SYD-PER,Economy,2429
6745,SYD-PER,Economy,2632
6752,SYD-PER,Economy,2327
6759,SYD-PER,Economy,2491
6766,SYD-PER,Economy,2577
6773,SYD-PER,Economy,2553
6780,SYD-PER,Economy,2416
6787,SYD-PER,Economy,2478
6794,SYD-PER,Economy,2799
6801,SYD-PER,Economy,2710
6808,SYD-PER,Economy,2666
6815,SYD-PER,Economy,2818
6822,SYD-PER,Economy,2228
6829,SYD-PER,Economy,2824
6836,SYD-PER,Economy,3200
6843,SYD-PER,Economy,2486
6850,SYD-PER,Economy,3024
6857,SYD-PER,Economy,2691
6864,SYD-PER,Economy,2917
6871,SYD-PER,Economy,2581
6878,SYD-PER,Economy,2553
6885,SYD-PER,Economy,2303
6892,SYD-PER,Economy,2632
6899,SYD-PER,Economy,2442
6906,SYD-PER,Economy,2544
6913,SYD-PER,Economy,3273
6920,SYD-PER,Economy,3104
6927,SYD-PER,Economy,2348
6934,SYD-PER,Economy,3369
6941,SYD-PER,Economy,3797
6948,SYD-PER,Economy,3583
6955,SYD-PER,Economy,3254
6962,SYD-PER,Economy,2615
6969,SYD-PER,Economy,2421
6976,SYD-PER,Economy,2411
6983,SYD-PER,Economy,2143
6990,SYD-PER,Economy,2265
6997,SYD-PER,Economy,2443
7004,SYD-PER,Economy,2724
7011,SYD-PER,Economy,2696
7018,SYD-PER,Economy,2449
7025,SYD-PER,Economy,2962
7032,SYD-PER,Economy,2869
7039,SYD-PER,Economy,2555
7046,SYD-PER,Economy,2494
7053,SYD-PER,Economy,2302
7060,SYD-PER,Economy,2337
7067,SYD-PER,Economy,2251
7074,SYD-PER,Economy,1989
7081,SYD-PER,Economy,2126
7088,SYD-PER,Economy,2139
7095,SYD-PER,Economy,1937
7102,SYD-PER,Economy,2208
7109,SYD-PER,Economy,2685
7116,SYD-PER,Economy,2652
7123,SYD-PER,Economy,2733
7130,SYD-PER,Economy,2554
7137,SYD-PER,Economy,2369
7144,SYD-PER,Economy,2031
7151,SYD-PER,Economy,2358
7158,SYD-PER,Economy,1833
7165,SYD-PER,Economy,1383
7172,SYD-PER,Economy,0
7179,SYD-PER,Economy,0
7186,SYD-PER,Economy,0
7193,SYD-PER,Economy,0
7200,SYD-PER,Economy,0
7207,SYD-PER,Economy,0
7214,SYD-PER,Economy,0
7221,SYD-PER,Economy,116
7228,SYD-PER,Economy,384
7235,SYD-PER,Economy,2907
7242,SYD-PER,Economy,2981
7249,SYD-PER,Economy,3413
7256,SYD-PER,Economy,3606
7263,SYD-PER,Economy,3475
7270,SYD-PER,Economy,2869
7277,SYD-PER,Economy,2593
7284,SYD-PER,Economy,3821
7291,SYD-PER,Economy,2897
7298,SYD-PER,Economy,2934
7305,SYD-PER,Economy,3173
7312,SYD-PER,Economy,3379
7319,SYD-PER,Economy,3123
7326,SYD-PER,Economy,2315
7333,SYD-PER,Economy,2263
7340,SYD-PER,Economy,2259
7347,SYD-PER,Economy,2250
7354,SYD-PER,Economy,2147
7361,SYD-PER,Economy,2279
7368,SYD-PER,Economy,2291
7375,SYD-PER,Economy,2302
7382,SYD-PER,Economy,2447
7389,SYD-PER,Economy,2552
7396,SYD-PER,Economy,2972
7403,SYD-PER,Economy,2267
7410,SYD-PER,Economy,2538
7417,SYD-PER,Economy,2426
7424,SYD-PER,Economy,2043
7431,SYD-PER,Economy,1904
7438,SYD-PER,Economy,2087
7445,SYD-PER,Economy,1953
7452,SYD-PER,Economy,1903
7459,SYD-PER,Economy,1528
7466,SYD-PER,Economy,1904
7473,SYD-PER,Economy,2224
7480,SYD-PER,Economy,2507
7487,SYD-PER,Economy,2846
7494,SYD-PER,Economy,2506
7501,SYD-PER,Economy,2241
7508,SYD-PER,Economy,1996
7515,SYD-PER,Economy,1909
7522,SYD-PER,Economy,2028
7529,SYD-PER,Economy,2205
7536,SYD-PER,Economy,2520
7543,SYD-PER,Economy,2062
7550,SYD-PER,Economy,2262
7557,SYD-PER,Economy,2611
7564,SYD-PER,Economy,2758
7571,SYD-PER,Economy,3350
7578,SYD-PER,Economy,3510
7585,SYD-PER,Economy,2999
7592,SYD-PER,Economy,2855
7599,SYD-PER,Economy,2606
7606,SYD-PER,Economy,2598
7613,SYD-PER,Economy,2656
7620,SYD-PER,Economy,2436
7627,SYD-PER,Economy,2619
7634,SYD-PER,Economy,2555
7641,SYD-PER,Economy,2788
7648,SYD-PER,Economy,3885
7655,SYD-PER,Economy,3018
7662,SYD-PER,Economy,3123
7669,SYD-PER,Economy,4015
7676,SYD-PER,Economy,4108
7683,SYD-PER,Economy,1989
7690,SYD-PER,Economy,3018
7697,SYD-PER,Economy,2464
7704,SYD-PER,Economy,2456
7711,SYD-PER,Economy,2416
7718,SYD-PER,Economy,2339
7725,SYD-PER,Economy,2924
7732,SYD-PER,Economy,2672
7739,SYD-PER,Economy,3267
7746,SYD-PER,Economy,3734
7753,SYD-PER,Economy,3111
7760,SYD-PER,Economy,3219
7767,SYD-PER,Economy,3006
7774,SYD-PER,Economy,2922
7781,SYD-PER,Economy,3027
7788,SYD-PER,Economy,2791
7795,SYD-PER,Economy,2787
7802,SYD-PER,Economy,2805
7809,SYD-PER,Economy,2626
7816,SYD-PER,Economy,3055
7823,SYD-PER,Economy,2930
7830,SYD-PER,Economy,2679
7837,SYD-PER,Economy,3180
7844,SYD-PER,Economy,3568
7851,SYD-PER,Economy,4135
7858,SYD-PER,Economy,4219
7865,SYD-PER,Economy,3969
7872,SYD-PER,Economy,3562
7879,SYD-PER,Economy,3585
7886,SYD-PER,Economy,3627
7893,SYD-PER,Economy,3982
7900,SYD-PER,Economy,4105
7907,SYD-PER,Economy,4402
7914,SYD-PER,Economy,4313
7921,SYD-PER,Economy,4681
7928,SYD-PER,Economy,5145
7935,SYD-PER,Economy,5340
7942,SYD-PER,Economy,5445
7949,SYD-PER,Economy,5217
7956,SYD-PER,Economy,3999
7963,SYD-PER,Economy,5046
7970,SYD-PER,Economy,4394
7977,SYD-PER,Economy,4245
7984,SYD-PER,Economy,4704
7991,SYD-PER,Economy,4377
7998,SYD-PER,Economy,4756
8005,SYD-PER,Economy,4790
8012,SYD-PER,Economy,5980
8019,SYD-PER,Economy,6839
8026,SYD-PER,Economy,7007
8033,SYD-PER,Economy,7413
8040,SYD-PER,Economy,6162
8047,SYD-PER,Economy,5751
8054,SYD-PER,Economy,4458
8061,SYD-PER,Economy,3412
8068,SYD-PER,Economy,3707
8075,SYD-PER,Economy,3731
8082,SYD-PER,Economy,4070
8089,SYD-PER,Economy,4227
8096,SYD-PER,Economy,4209
8103,SYD-PER,Economy,4260
8110,SYD-PER,Economy,3844
8117,SYD-PER,Economy,3563
8124,SYD-PER,Economy,3556
8131,SYD-PER,Economy,4067
8138,SYD-PER,Economy,3948
8145,SYD-PER,Economy,4049
8152,SYD-PER,Economy,3096
8159,SYD-PER,Economy,2877
8166,SYD-PER,Economy,3120
8173,SYD-PER,Economy,2995
8180,SYD-PER,Economy,3045
8187,SYD-PER,Economy,2832
8194,SYD-PER,Economy,3053
8201,SYD-PER,Economy,3162
8208,SYD-PER,Economy,3896
8215,SYD-PER,Economy,4199
8222,SYD-PER,Economy,4205
8229,SYD-PER,Economy,4042
8236,SYD-PER,Economy,3610
8243,SYD-PER,Economy,3526
8250,SYD-PER,Economy,3728
8257,SYD-PER,Economy,3939
8264,SYD-PER,Economy,3965
8271,SYD-PER,Economy,4217
8278,SYD-PER,Economy,4279
8285,SYD-PER,Economy,4484
8292,SYD-PER,Economy,5070
8299,SYD-PER,Economy,5160
8306,SYD-PER,Economy,5380
8313,SYD-PER,Economy,4465
8320,SYD-PER,Economy,4377
8327,SYD-PER,Economy,4294
8334,SYD-PER,Economy,4233
8341,SYD-PER,Economy,4577
8348,SYD-PER,Economy,4329
8355,SYD-PER,Economy,4286
6381,SYD-PER,First,334
6388,SYD-PER,First,316
6395,SYD-PER,First,254
6402,SYD-PER,First,406
6409,SYD-PER,First,403
6416,SYD-PER,First,354
6423,SYD-PER,First,368
6430,SYD-PER,First,327
6437,SYD-PER,First,351
6444,SYD-PER,First,404
6451,SYD-PER,First,389
6458,SYD-PER,First,419
6465,SYD-PER,First,396
6472,SYD-PER,First,403
6479,SYD-PER,First,326
6486,SYD-PER,First,372
6493,SYD-PER,First,450
6500,SYD-PER,First,413
6507,SYD-PER,First,340
6514,SYD-PER,First,403
6521,SYD-PER,First,380
6528,SYD-PER,First,431
6535,SYD-PER,First,344
6542,SYD-PER,First,377
6549,SYD-PER,First,438
6556,SYD-PER,First,172
6563,SYD-PER,First,127
6570,SYD-PER,First,241
6577,SYD-PER,First,322
6584,SYD-PER,First,363
6591,SYD-PER,First,283
6598,SYD-PER,First,366
6605,SYD-PER,First,392
6612,SYD-PER,First,378
6619,SYD-PER,First,352
6626,SYD-PER,First,265
6633,SYD-PER,First,357
6640,SYD-PER,First,354
6647,SYD-PER,First,428
6654,SYD-PER,First,269
6661,SYD-PER,First,297
6668,SYD-PER,First,457
6675,SYD-PER,First,357
6682,SYD-PER,First,419
6689,SYD-PER,First,448
6696,SYD-PER,First,396
6703,SYD-PER,First,451
6710,SYD-PER,First,457
6717,SYD-PER,First,498
6724,SYD-PER,First,357
6731,SYD-PER,First,335
6738,SYD-PER,First,375
6745,SYD-PER,First,349
6752,SYD-PER,First,336
6759,SYD-PER,First,375
6766,SYD-PER,First,460
6773,SYD-PER,First,362
6780,SYD-PER,First,421
6787,SYD-PER,First,348
6794,SYD-PER,First,393
6801,SYD-PER,First,450
6808,SYD-PER,First,365
6815,SYD-PER,First,429
6822,SYD-PER,First,437
6829,SYD-PER,First,386
6836,SYD-PER,First,379
6843,SYD-PER,First,209
6850,SYD-PER,First,363
6857,SYD-PER,First,424
6864,SYD-PER,First,468
6871,SYD-PER,First,411
6878,SYD-PER,First,458
6885,SYD-PER,First,516
6892,SYD-PER,First,547
6899,SYD-PER,First,481
6906,SYD-PER,First,455
6913,SYD-PER,First,483
6920,SYD-PER,First,289
6927,SYD-PER,First,111
6934,SYD-PER,First,175
6941,SYD-PER,First,325
6948,SYD-PER,First,335
6955,SYD-PER,First,338
6962,SYD-PER,First,353
6969,SYD-PER,First,457
6976,SYD-PER,First,428
6983,SYD-PER,First,448
6990,SYD-PER,First,471
6997,SYD-PER,First,408
7004,SYD-PER,First,487
7011,SYD-PER,First,344
7018,SYD-PER,First,292
7025,SYD-PER,First,404
7032,SYD-PER,First,420
7039,SYD-PER,First,420
7046,SYD-PER,First,341
7053,SYD-PER,First,473
7060,SYD-PER,First,511
7067,SYD-PER,First,498
7074,SYD-PER,First,404
7081,SYD-PER,First,381
7088,SYD-PER,First,381
7095,SYD-PER,First,342
7102,SYD-PER,First,399
7109,SYD-PER,First,303
7116,SYD-PER,First,291
7123,SYD-PER,First,344
7130,SYD-PER,First,345
7137,SYD-PER,First,268
7144,SYD-PER,First,263
7151,SYD-PER,First,358
7158,SYD-PER,First,277
7165,SYD-PER,First,156
7172,SYD-PER,First,0
7179,SYD-PER,First,0
7186,SYD-PER,First,0
7193,SYD-PER,First,0
7200,SYD-PER,First,0
7207,SYD-PER,First,0
7214,SYD-PER,First,0
7221,SYD-PER,First,0
7228,SYD-PER,First,0
7235,SYD-PER,First,0
7242,SYD-PER,First,0
7249,SYD-PER,First,0
7256,SYD-PER,First,0
7263,SYD-PER,First,0
7270,SYD-PER,First,0
7277,SYD-PER,First,0
7284,SYD-PER,First,0
7291,SYD-PER,First,0
7298,SYD-PER,First,0
7312,SYD-PER,First,8
7319,SYD-PER,First,1
7326,SYD-PER,First,59
7333,SYD-PER,First,72
7340,SYD-PER,First,91
7347,SYD-PER,First,133
7354,SYD-PER,First,135
7361,SYD-PER,First,101
7368,SYD-PER,First,141
7375,SYD-PER,First,65
7382,SYD-PER,First,61
7389,SYD-PER,First,232
7396,SYD-PER,First,186
7403,SYD-PER,First,172
7410,SYD-PER,First,197
7417,SYD-PER,First,259
7424,SYD-PER,First,272
7431,SYD-PER,First,221
7438,SYD-PER,First,238
7445,SYD-PER,First,221
7452,SYD-PER,First,225
7459,SYD-PER,First,225
7466,SYD-PER,First,236
7473,SYD-PER,First,216
7480,SYD-PER,First,169
7487,SYD-PER,First,176
7494,SYD-PER,First,223
7501,SYD-PER,First,221
7508,SYD-PER,First,209
7515,SYD-PER,First,174
7522,SYD-PER,First,233
7529,SYD-PER,First,200
7536,SYD-PER,First,142
7543,SYD-PER,First,172
7550,SYD-PER,First,185
7557,SYD-PER,First,200
7564,SYD-PER,First,116
7571,SYD-PER,First,180
7578,SYD-PER,First,190
7585,SYD-PER,First,239
7592,SYD-PER,First,229
7599,SYD-PER,First,181
7606,SYD-PER,First,200
7613,SYD-PER,First,201
